2;bunker;2318.00;11.57;1334.00;4.47;0
2;bunker;2340.00;11.25;1383.00;0.85;0
2;bunker;2320.00;11.07;1297.00;3.52;0
2;bunker;2316.00;11.93;1350.00;5.08;0
2;bunker;2373.00;10.35;1323.00;2.92;0
2;bunker;2276.00;12.20;1326.00;5.58;0
2;bunker;2283.00;12.53;1336.00;1.96;0
2;bunker;2313.00;11.00;1390.00;4.98;0
2;bunker;2355.00;10.50;1323.00;6.19;0
2;bunker;2385.00;10.30;1327.00;4.03;0
2;bunker;2392.00;11.10;1360.00;0.41;0
2;bunker;2398.00;10.32;1323.00;1.97;0
2;bunker;2360.00;10.20;1308.00;4.63;0
2;bunker;2310.00;11.45;1320.00;2.47;0
2;bunker;2370.00;10.15;1311.00;5.14;0
2;bunker;2394.00;10.20;1315.00;0.41;0
2;bunker;2364.00;11.10;1347.00;4.54;0
2;bunker;2293.00;12.73;1359.00;0.92;0
2;bunker;2406.00;10.93;1338.00;2.48;0
2;bunker;2299.00;12.57;1349.00;5.14;0
2;bunker;2399.00;10.20;1317.00;2.98;0
2;bunker;2371.00;9.88;1299.00;4.19;0
2;bunker;2357.00;10.10;1299.00;0.92;0
2;bunker;2337.00;11.50;1369.00;3.59;0
2;bunker;2296.00;12.20;1363.00;6.25;0
2;bunker;2397.00;12.05;1367.00;2.64;0
2;bunker;2343.00;11.30;1393.00;5.65;0
2;bunker;2388.00;11.20;1385.00;2.04;0
2;bunker;2303.00;11.80;1322.00;4.70;0
2;bunker;2304.00;11.28;1299.00;2.54;0
2;bunker;2318.00;11.32;1310.00;4.10;0
2;bunker;2389.00;11.43;1372.00;0.48;0
2;bunker;2401.00;11.28;1398.00;3.15;0
2;bunker;2326.00;10.80;1402.00;6.16;0
2;bunker;2353.00;11.20;1342.00;1.09;0
2;bunker;2331.00;11.40;1353.00;5.21;0
2;bunker;2356.00;11.80;1372.00;1.59;0
2;bunker;2264.00;14.05;1313.00;3.15;0
2;bunker;2308.00;11.38;1375.00;0.99;0
2;bunker;2341.00;11.23;1338.00;3.66;0
2;bunker;2366.00;11.10;1358.00;0.04;0
2;bunker;2365.00;11.12;1393.00;1.60;0
2;bunker;2360.00;10.80;1327.00;5.72;0
2;bunker;2402.00;11.07;1343.00;0.65;0
2;bunker;2296.00;11.55;1305.00;4.77;0
2;coastal_bunker;2407.00;9.50;1308.00;1.11;0
2;coastal_bunker;2371.00;9.60;1298.00;1.33;0
2;coastal_bunker;2409.00;9.90;1310.00;0.00;0
2;coastal_bunker;2429.00;9.50;1313.00;0.00;0
2;coastal_bunker;2362.00;9.85;1293.00;0.79;0
2;coastal_bunker;2383.00;9.88;1302.00;0.00;0
2;dockyard;2391.00;9.85;1304.00;0.00;0
2;anti_air_building;2379.00;10.50;1357.00;0.55;0
2;anti_air_building;2298.00;11.00;1393.00;3.22;0
2;anti_air_building;2335.00;10.95;1400.00;5.88;0
2;synthetic_refinery;2392.00;10.12;1314.00;3.73;0
2;fuel_silo;2425.00;13.98;1395.00;3.83;0
2;radar_station;2344.00;11.48;1356.00;3.49;0
2;rocket_site;2338.00;11.20;1382.00;4.33;0
2;nuclear_reactor;2375.00;10.10;1315.00;0.71;0
3;arms_factory;2693.00;10.45;1753.00;1.52;0
3;arms_factory;2719.00;10.40;1787.00;4.19;0
3;arms_factory;2711.00;11.03;1764.00;2.03;0
3;arms_factory;2645.00;11.35;1737.00;5.05;0
3;arms_factory;2743.00;10.93;1775.00;6.25;0
3;arms_factory;2647.00;11.80;1729.00;4.09;0
3;industrial_complex;2684.00;10.90;1767.00;0.47;0
3;industrial_complex;2749.00;10.70;1786.00;2.04;0
3;industrial_complex;2672.00;10.38;1794.00;4.70;0
3;industrial_complex;2657.00;11.50;1763.00;2.54;0
3;industrial_complex;2741.00;10.82;1777.00;3.74;0
3;industrial_complex;2687.00;11.00;1711.00;0.48;0
3;air_base;2654.00;11.03;1788.00;3.14;0
3;naval_base;2753.00;9.62;1801.00;-3.14;5076
3;naval_base;2774.00;9.90;1794.00;-4.25;5133
3;naval_base;2722.00;9.82;1814.00;-3.93;5436
3;naval_base;2761.00;9.90;1803.00;-3.93;5076
3;naval_base;2718.00;9.90;1817.00;-3.93;5436
3;naval_base;2727.00;9.88;1809.00;-2.68;5436
3;naval_base;2737.00;9.90;1802.00;-3.39;5507
3;naval_base;2767.00;9.90;1798.00;-3.66;5076
3;bunker;2643.00;11.03;1755.00;2.70;0
3;bunker;2696.00;10.23;1789.00;5.72;0
3;bunker;2700.00;10.25;1799.00;0.64;0
3;bunker;2679.00;11.35;1726.00;4.76;0
3;bunker;2762.00;11.05;1767.00;2.61;0
3;bunker;2771.00;11.00;1759.00;2.71;0
3;bunker;2715.00;11.15;1763.00;0.55;0
3;bunker;2666.00;11.38;1741.00;3.21;0
3;bunker;2725.00;10.50;1787.00;4.77;0
3;bunker;2666.00;11.60;1734.00;1.16;0
3;bunker;2667.00;11.18;1778.00;5.28;0
3;bunker;2698.00;11.45;1697.00;0.20;0
3;bunker;2652.00;11.20;1778.00;3.22;0
3;bunker;2698.00;10.50;1776.00;5.88;0
3;bunker;2689.00;10.55;1746.00;2.26;0
3;bunker;2711.00;10.40;1785.00;0.11;0
3;bunker;2650.00;11.32;1764.00;1.67;0
3;bunker;2738.00;11.10;1755.00;5.79;0
3;bunker;2643.00;11.65;1731.00;0.71;0
3;bunker;2718.00;9.93;1812.00;4.83;0
3;bunker;2685.00;10.95;1750.00;0.11;0
3;bunker;2690.00;10.40;1723.00;2.78;0
3;bunker;2732.00;10.93;1747.00;5.44;0
3;bunker;2694.00;10.00;1815.00;2.17;0
3;bunker;2766.00;10.10;1792.00;3.38;0
3;bunker;2690.00;10.88;1711.00;1.22;0
3;bunker;2780.00;10.93;1770.00;5.34;0
3;bunker;2703.00;10.23;1740.00;5.45;0
3;bunker;2747.00;10.98;1773.00;3.29;0
3;bunker;2654.00;11.20;1742.00;5.95;0
3;bunker;2676.00;10.70;1778.00;2.33;0
3;bunker;2706.00;10.65;1775.00;3.89;0
3;bunker;2751.00;10.05;1798.00;1.73;0
3;bunker;2691.00;11.30;1683.00;4.40;0
3;bunker;2740.00;10.20;1794.00;0.78;0
3;bunker;2639.00;11.05;1763.00;2.34;0
3;bunker;2720.00;10.93;1742.00;0.18;0
3;bunker;2747.00;10.50;1789.00;2.84;0
3;bunker;2756.00;10.80;1771.00;5.50;0
3;bunker;2722.00;10.95;1775.00;2.24;0
3;bunker;2714.00;10.20;1795.00;3.45;0
3;bunker;2723.00;11.18;1765.00;1.29;0
3;bunker;2697.00;10.25;1748.00;2.85;0
3;bunker;2682.00;10.25;1793.00;5.51;0
3;bunker;2678.00;11.03;1763.00;1.90;0
3;bunker;2674.00;10.43;1790.00;6.02;0
3;bunker;2697.00;10.30;1798.00;6.12;0
3;bunker;2679.00;11.25;1741.00;3.96;0
3;bunker;2738.00;10.82;1773.00;1.80;0
3;bunker;2723.00;11.00;1756.00;4.46;0
3;bunker;2662.00;11.48;1758.00;6.03;0
3;bunker;2663.00;11.90;1711.00;2.41;0
3;bunker;2702.00;10.70;1771.00;0.25;0
3;bunker;2714.00;9.90;1816.00;1.45;0
3;bunker;2671.00;11.15;1762.00;4.47;0
3;bunker;2665.00;11.70;1722.00;0.85;0
3;bunker;2771.00;10.28;1786.00;3.52;0
3;bunker;2763.00;10.73;1778.00;5.08;0
3;bunker;2686.00;10.78;1772.00;2.92;0
3;bunker;2742.00;10.80;1783.00;5.58;0
3;bunker;2774.00;11.00;1768.00;1.96;0
3;bunker;2725.00;10.30;1794.00;4.98;0
3;bunker;2782.00;10.70;1782.00;6.19;0
3;bunker;2708.00;10.32;1792.00;4.03;0
3;bunker;2761.00;10.05;1799.00;0.41;0
3;bunker;2660.00;11.45;1735.00;1.97;0
3;bunker;2659.00;11.20;1748.00;4.63;0
3;bunker;2683.00;11.30;1706.00;2.47;0
3;bunker;2771.00;10.65;1779.00;5.14;0
3;bunker;2748.00;10.88;1779.00;0.41;0
3;bunker;2673.00;11.10;1749.00;4.54;0
3;bunker;2710.00;10.85;1752.00;0.92;0
3;bunker;2751.00;10.45;1790.00;2.48;0
3;bunker;2747.00;11.35;1750.00;5.14;0
3;bunker;2692.00;10.82;1769.00;2.98;0
3;bunker;2674.00;11.23;1720.00;4.19;0
3;bunker;2712.00;10.10;1803.00;0.92;0
3;bunker;2707.00;10.65;1746.00;3.59;0
3;bunker;2718.00;10.20;1799.00;6.25;0
3;bunker;2662.00;11.40;1765.00;2.64;0
3;bunker;2645.00;11.10;1754.00;5.65;0
3;bunker;2727.00;10.10;1804.00;2.04;0
3;coastal_bunker;2718.00;9.90;1816.00;-3.93;0
3;coastal_bunker;2752.00;9.90;1800.00;-3.14;0
3;coastal_bunker;2773.00;9.90;1795.00;-4.25;0
3;coastal_bunker;2730.00;9.93;1807.00;-4.25;0
3;coastal_bunker;2721.00;9.88;1814.00;-3.93;0
3;coastal_bunker;2756.00;9.88;1802.00;-3.93;0
3;coastal_bunker;2738.00;9.90;1801.00;-3.39;0
3;coastal_bunker;2767.00;9.90;1798.00;-3.66;0
3;dockyard;2722.00;9.88;1811.00;-3.93;0
3;anti_air_building;2696.00;10.23;1740.00;3.15;0
3;anti_air_building;2655.00;11.93;1722.00;0.99;0
3;anti_air_building;2692.00;10.18;1805.00;3.66;0
3;synthetic_refinery;2659.00;11.20;1752.00;0.04;0
3;fuel_silo;2725.00;10.20;1797.00;1.60;0
3;radar_station;2710.00;10.85;1752.00;0.37;0
3;rocket_site;2741.00;11.10;1753.00;0.65;0
3;nuclear_reactor;2682.00;11.03;1719.00;4.77;0
4;arms_factory;2643.00;10.93;1182.00;2.03;0
4;arms_factory;2688.00;10.50;1204.00;5.05;0
4;arms_factory;2734.00;10.20;1211.00;6.25;0
4;arms_factory;2736.00;10.28;1186.00;4.09;0
4;arms_factory;2625.00;10.90;1182.00;0.47;0
4;arms_factory;2672.00;10.30;1225.00;2.04;0
4;industrial_complex;2770.00;9.95;1187.00;4.70;0
4;industrial_complex;2619.00;10.82;1174.00;2.54;0
4;industrial_complex;2767.00;9.90;1233.00;3.74;0
4;industrial_complex;2676.00;11.40;1191.00;0.48;0
4;industrial_complex;2733.00;10.50;1171.00;3.14;0
4;industrial_complex;2721.00;9.90;1231.00;5.81;0
4;air_base;2601.00;11.75;1190.00;2.54;0
4;naval_base;2783.00;9.85;1177.00;-3.39;5152
4;naval_base;2749.00;9.80;1252.00;-1.57;5121
4;naval_base;2746.00;9.80;1249.00;-2.16;5121
4;naval_base;2789.00;9.80;1226.00;-3.61;4304
4;naval_base;2776.00;9.80;1208.00;1.25;7068
4;naval_base;2715.00;9.80;1237.00;-3.46;4712
4;naval_base;2789.00;9.85;1176.00;-4.39;7087
4;naval_base;2781.00;9.82;1235.00;1.57;4304
4;naval_base;2728.00;9.80;1239.00;-3.14;5121
4;naval_base;2768.00;9.88;1246.00;-4.12;6005
4;naval_base;2776.00;9.88;1181.00;-3.93;5152
4;naval_base;2676.00;9.90;1233.00;-2.36;4568
4;naval_base;2784.00;9.80;1217.00;0.79;7068
4;naval_base;2772.00;9.80;1245.00;-3.93;6005
4;naval_base;2791.00;9.90;1158.00;1.11;7087
4;naval_base;2685.00;9.90;1233.00;-2.94;5166
4;naval_base;2773.00;9.88;1189.00;1.57;5152
4;naval_base;2695.00;9.85;1234.00;-1.95;5166
4;bunker;2776.00;9.90;1220.00;3.22;0
4;bunker;2756.00;10.35;1163.00;5.88;0
4;bunker;2713.00;10.30;1184.00;2.26;0
4;bunker;2770.00;9.90;1211.00;0.11;0
4;bunker;2761.00;9.82;1224.00;1.67;0
4;bunker;2647.00;11.15;1151.00;5.79;0
4;bunker;2704.00;10.30;1217.00;0.71;0
4;bunker;2749.00;9.90;1231.00;4.83;0
4;bunker;2760.00;9.90;1201.00;0.11;0
4;bunker;2690.00;11.23;1145.00;2.78;0
4;bunker;2672.00;11.23;1196.00;5.44;0
4;bunker;2674.00;10.85;1211.00;2.17;0
4;bunker;2660.00;9.98;1122.00;3.38;0
4;bunker;2679.00;11.00;1165.00;1.22;0
4;bunker;2754.00;10.32;1179.00;5.34;0
4;bunker;2681.00;10.98;1170.00;5.45;0
4;bunker;2675.00;11.40;1143.00;3.29;0
4;bunker;2639.00;11.15;1164.00;5.95;0
4;bunker;2769.00;10.00;1195.00;2.33;0
4;bunker;2712.00;11.40;1155.00;3.89;0
4;bunker;2787.00;9.85;1222.00;1.73;0
4;bunker;2609.00;10.90;1171.00;4.40;0
4;bunker;2758.00;10.20;1187.00;0.78;0
4;bunker;2717.00;10.20;1216.00;2.34;0
4;bunker;2652.00;10.80;1195.00;0.18;0
4;bunker;2737.00;10.20;1217.00;2.84;0
4;bunker;2602.00;11.70;1185.00;5.50;0
4;bunker;2644.00;10.05;1132.00;2.24;0
4;bunker;2736.00;10.10;1228.00;3.45;0
4;bunker;2763.00;10.12;1172.00;1.29;0
4;bunker;2734.00;10.40;1203.00;2.85;0
4;bunker;2761.00;9.95;1244.00;5.51;0
4;bunker;2711.00;10.48;1172.00;1.90;0
4;bunker;2678.00;11.38;1191.00;6.02;0
4;bunker;2648.00;9.88;1128.00;6.12;0
4;bunker;2656.00;11.40;1153.00;3.96;0
4;bunker;2646.00;11.30;1153.00;1.80;0
4;bunker;2730.00;10.30;1206.00;4.46;0
4;bunker;2657.00;9.95;1116.00;6.03;0
4;bunker;2630.00;10.60;1148.00;2.41;0
4;bunker;2745.00;10.50;1206.00;0.25;0
4;bunker;2626.00;10.70;1190.00;1.45;0
4;bunker;2786.00;10.00;1165.00;4.47;0
4;bunker;2653.00;10.90;1200.00;0.85;0
4;bunker;2717.00;9.80;1236.00;3.52;0
4;bunker;2733.00;9.90;1237.00;5.08;0
4;bunker;2691.00;10.43;1116.00;2.92;0
4;bunker;2734.00;11.07;1153.00;5.58;0
4;bunker;2707.00;11.38;1137.00;1.96;0
4;bunker;2677.00;10.05;1122.00;4.98;0
4;bunker;2739.00;10.15;1192.00;6.19;0
4;bunker;2730.00;10.10;1217.00;4.03;0
4;bunker;2775.00;9.98;1229.00;0.41;0
4;bunker;2754.00;9.85;1252.00;1.97;0
4;bunker;2782.00;10.00;1168.00;4.63;0
4;bunker;2704.00;10.70;1204.00;2.47;0
4;bunker;2661.00;11.10;1183.00;5.14;0
4;bunker;2673.00;11.20;1174.00;0.41;0
4;bunker;2769.00;10.00;1175.00;4.54;0
4;bunker;2671.00;10.43;1131.00;0.92;0
4;bunker;2675.00;10.82;1210.00;2.48;0
4;bunker;2766.00;10.03;1182.00;5.14;0
4;bunker;2691.00;10.82;1190.00;2.98;0
4;bunker;2772.00;9.98;1221.00;4.19;0
4;bunker;2711.00;10.10;1221.00;0.92;0
4;bunker;2665.00;11.30;1171.00;3.59;0
4;bunker;2651.00;10.82;1186.00;6.25;0
4;bunker;2699.00;10.40;1184.00;2.64;0
4;bunker;2623.00;11.05;1165.00;5.65;0
4;bunker;2774.00;9.95;1179.00;2.04;0
4;bunker;2733.00;10.50;1176.00;4.70;0
4;bunker;2642.00;10.95;1178.00;2.54;0
4;bunker;2728.00;10.20;1186.00;4.10;0
4;bunker;2694.00;11.30;1153.00;0.48;0
4;bunker;2732.00;10.10;1215.00;3.15;0
4;bunker;2749.00;10.10;1224.00;6.16;0
4;bunker;2775.00;10.32;1163.00;1.09;0
4;bunker;2769.00;9.90;1242.00;5.21;0
4;bunker;2617.00;11.00;1190.00;1.59;0
4;bunker;2686.00;10.80;1135.00;3.15;0
4;bunker;2730.00;10.70;1168.00;0.99;0
4;bunker;2759.00;9.93;1249.00;3.66;0
4;bunker;2744.00;9.95;1239.00;0.04;0
4;bunker;2735.00;10.50;1168.00;1.60;0
4;bunker;2722.00;10.05;1224.00;5.72;0
4;bunker;2659.00;11.10;1199.00;0.65;0
4;bunker;2673.00;10.15;1228.00;4.77;0
4;bunker;2685.00;10.60;1205.00;0.04;0
4;bunker;2595.00;11.35;1175.00;4.17;0
4;bunker;2758.00;9.90;1234.00;5.37;0
4;bunker;2744.00;10.20;1192.00;3.21;0
4;bunker;2678.00;10.15;1229.00;6.23;0
4;bunker;2715.00;10.05;1190.00;1.16;0
4;bunker;2728.00;11.00;1157.00;5.28;0
4;bunker;2640.00;10.55;1190.00;0.55;0
4;bunker;2768.00;10.50;1159.00;3.22;0
4;bunker;2700.00;10.43;1216.00;5.88;0
4;bunker;2623.00;10.90;1184.00;3.73;0
4;bunker;2775.00;9.95;1236.00;3.83;0
4;bunker;2676.00;10.00;1113.00;1.67;0
4;bunker;2713.00;11.40;1153.00;4.33;0
4;bunker;2700.00;10.80;1206.00;0.71;0
4;bunker;2694.00;10.10;1227.00;3.73;0
4;bunker;2688.00;10.40;1212.00;0.11;0
4;bunker;2793.00;9.90;1168.00;2.78;0
4;bunker;2700.00;9.88;1235.00;5.44;0
4;coastal_bunker;2756.00;9.60;1257.00;-3.93;0
4;coastal_bunker;2677.00;9.90;1233.00;-2.36;0
4;coastal_bunker;2780.00;9.80;1214.00;1.25;0
4;coastal_bunker;2783.00;9.80;1233.00;1.57;0
4;coastal_bunker;2698.00;9.88;1234.00;-1.95;0
4;coastal_bunker;2784.00;9.90;1176.00;-3.39;0
4;coastal_bunker;2796.00;9.85;1172.00;-4.39;0
4;coastal_bunker;2775.00;9.90;1184.00;-3.93;0
4;coastal_bunker;2727.00;9.82;1239.00;-3.14;0
4;coastal_bunker;2789.00;9.80;1223.00;-3.61;0
4;coastal_bunker;2767.00;9.90;1247.00;-4.12;0
4;coastal_bunker;2720.00;9.80;1238.00;-3.46;0
4;coastal_bunker;2693.00;9.85;1234.00;-2.94;0
4;coastal_bunker;2784.00;9.57;1216.00;0.79;0
4;coastal_bunker;2739.00;9.57;1244.00;-2.16;0
4;coastal_bunker;2773.00;9.85;1197.00;1.57;0
4;coastal_bunker;2792.00;9.65;1163.00;1.11;0
4;coastal_bunker;2769.00;9.88;1245.00;-3.93;0
4;dockyard;2765.00;9.82;1250.00;-4.12;0
4;anti_air_building;2677.00;11.20;1195.00;2.85;0
4;anti_air_building;2717.00;11.32;1160.00;0.69;0
4;anti_air_building;2788.00;10.00;1168.00;1.90;0
4;synthetic_refinery;2769.00;10.00;1194.00;4.91;0
4;fuel_silo;2758.00;9.93;1198.00;1.29;0
4;radar_station;2691.00;10.65;1177.00;4.93;0
4;rocket_site;2780.00;9.80;1219.00;0.34;0
4;nuclear_reactor;2757.00;10.20;1186.00;3.36;0
5;arms_factory;2981.00;10.20;1786.00;6.25;0
5;arms_factory;2953.00;9.95;1755.00;4.09;0
5;arms_factory;2806.00;11.25;1769.00;0.47;0
5;arms_factory;2836.00;10.65;1794.00;2.04;0
5;arms_factory;2919.00;10.30;1785.00;4.70;0
5;arms_factory;2879.00;10.73;1771.00;2.54;0
5;industrial_complex;2828.00;11.50;1769.00;3.74;0
5;industrial_complex;2900.00;9.93;1754.00;0.48;0
5;industrial_complex;2801.00;10.70;1785.00;3.14;0
5;industrial_complex;2909.00;10.38;1787.00;5.81;0
5;industrial_complex;2971.00;10.43;1789.00;2.54;0
5;industrial_complex;2863.00;10.88;1769.00;5.21;0
5;air_base;2816.43;11.20;1771.54;1.59;0
5;naval_base;2794.00;9.62;1800.00;-2.82;5133
5;naval_base;2972.00;10.35;1804.00;-3.41;6409
5;naval_base;2855.00;9.90;1817.00;-2.36;5710
5;naval_base;2828.00;9.90;1809.00;-2.71;6413
5;naval_base;2875.00;9.93;1806.00;-3.75;3419
5;naval_base;2802.00;9.60;1805.00;-3.24;6413
5;naval_base;2793.00;9.80;1833.00;-1.57;6190
5;naval_base;2892.00;9.88;1799.00;-2.20;3419
5;naval_base;2970.00;9.60;1765.00;0.42;5809
5;naval_base;2946.00;9.90;1801.00;-3.46;6017
5;naval_base;2967.00;10.25;1806.00;-3.55;6409
5;naval_base;2924.00;9.90;1799.00;-2.98;4049
5;naval_base;2958.00;9.80;1745.00;0.93;6837
5;bunker;2963.00;10.30;1789.00;1.16;0
5;bunker;2945.00;10.12;1759.00;5.28;0
