103;242;91;172;land;true;mountain;1
104;248;214;115;land;false;plains;1
105;187;251;68;land;false;forest;1
106;239;229;168;land;false;desert;1
107;225;226;153;land;false;mountain;1
108;227;180;101;land;true;marsh;1
109;185;167;230;land;false;mountain;1
110;208;194;124;land;false;plains;1
111;68;254;252;land;false;mountain;1
112;174;196;219;land;true;mountain;1
113;170;157;234;land;false;marsh;1
114;234;146;228;land;false;plains;1
115;253;215;246;land;false;mountain;1
116;243;53;238;land;false;plains;1
117;74;245;182;land;false;mountain;1
118;212;221;209;land;true;mountain;1
119;246;200;246;land;false;marsh;1
120;130;193;196;land;true;mountain;1
121;205;144;206;land;true;desert;1
122;240;211;190;land;false;plains;1
123;236;170;243;land;false;plains;1
124;200;162;140;land;false;plains;1
125;242;158;215;land;false;plains;1
126;168;204;202;land;false;desert;1
127;202;100;241;land;false;mountain;1
128;244;73;213;land;true;mountain;1
129;200;226;113;land;false;plains;1
130;219;80;250;land;false;plains;1
131;253;43;212;land;false;forest;1
132;216;101;191;land;true;plains;1
133;217;150;214;land;false;plains;1
134;214;216;137;land;false;plains;1
135;214;191;238;land;false;mountain;1
136;187;71;244;land;false;forest;1
137;185;206;223;land;false;desert;1
138;201;224;160;land;true;plains;1
139;185;205;236;land;true;desert;1
140;84;240;240;land;false;plains;1
141;127;236;154;land;true;plains;1
142;244;184;229;land;true;mountain;1
143;94;246;245;land;true;mountain;1
144;198;245;92;land;false;mountain;1
145;214;199;103;land;false;mountain;1
146;252;234;182;land;false;jungle;1
147;218;139;231;land;false;plains;1
148;254;210;149;land;false;plains;1
149;135;236;254;land;false;plains;1
150;179;133;251;land;false;mountain;1
151;251;164;181;land;false;marsh;1
152;233;170;160;land;false;plains;1
153;222;115;180;land;false;plains;1
154;211;210;133;land;false;plains;1
155;210;239;247;land;true;plains;1
156;244;22;248;land;false;plains;1
157;207;205;93;land;true;plains;1
158;201;175;251;land;false;plains;1
159;63;207;231;land;false;plains;1
160;144;185;175;land;true;mountain;1
161;159;237;181;land;false;forest;1
162;152;176;207;land;false;plains;1
163;214;106;195;land;false;forest;1
164;229;138;208;land;false;jungle;1
165;209;171;208;land;false;forest;1
166;113;243;176;land;false;plains;1
167;152;225;182;land;false;marsh;1
168;182;162;174;land;false;forest;1
169;110;227;244;land;false;plains;1
170;252;166;173;land;false;mountain;1
171;212;194;152;land;false;plains;1
172;159;178;224;land;false;mountain;1
173;198;173;164;land;false;plains;1
174;200;216;126;land;false;plains;1
175;249;153;174;land;false;plains;1
176;242;215;241;land;false;plains;1
177;178;171;222;land;false;mountain;1
178;243;193;136;land;true;desert;1
179;181;115;229;land;false;plains;1
180;190;248;202;land;false;plains;1
181;226;65;215;land;false;plains;1
182;77;234;209;land;false;plains;1
183;235;140;133;land;true;desert;1
184;237;47;233;land;false;mountain;1
185;143;234;229;land;false;forest;1
186;212;220;71;land;true;forest;1
187;237;187;152;land;true;mountain;1
188;149;229;172;land;false;plains;1
189;229;250;158;land;false;mountain;1
190;70;249;208;land;false;plains;1
191;211;78;246;land;false;plains;1
192;240;102;240;land;true;mountain;1
193;201;184;174;land;false;marsh;1
194;84;217;243;land;true;mountain;1
195;253;109;150;land;false;plains;1
196;202;245;116;land;false;plains;1
197;246;198;99;land;true;forest;1
198;229;233;145;land;false;jungle;1
199;233;224;132;land;false;forest;1
200;182;103;239;land;false;plains;1
201;189;159;165;land;false;plains;1
202;151;226;189;land;false;plains;1
203;204;213;185;land;false;plains;1
204;143;233;128;land;false;plains;1
205;84;196;238;land;false;plains;1
206;226;161;142;land;false;desert;1
207;203;99;225;land;false;mountain;1
208;147;128;232;land;false;mountain;1
209;150;195;198;land;false;plains;1
210;108;197;247;land;false;plains;1
211;222;186;210;land;false;plains;1
212;240;253;171;land;false;plains;1
213;242;158;202;land;true;desert;1
214;85;240;216;land;false;plains;1
215;183;177;241;land;false;desert;1
216;204;174;157;land;false;mountain;1
217;252;162;110;land;false;jungle;1
218;96;226;193;land;false;plains;1
219;129;222;180;land;false;forest;1
220;251;136;155;land;true;mountain;1
221;114;170;227;land;false;mountain;1
222;172;181;155;land;false;jungle;1
223;136;247;172;land;false;plains;1
224;152;251;209;land;false;mountain;1
225;165;204;221;land;false;plains;1
226;148;149;211;land;false;plains;1
227;251;96;170;land;true;desert;1
228;66;219;216;land;true;mountain;1
229;242;104;240;land;false;plains;1
230;193;240;188;land;false;forest;1
231;166;207;155;land;false;plains;1
232;158;189;163;land;false;forest;1
233;202;121;224;land;false;plains;1
234;175;148;201;land;false;plains;1
235;234;169;249;land;true;desert;1
236;67;244;215;land;false;plains;1
237;176;178;217;land;false;plains;1
238;168;104;231;land;false;plains;1
239;181;219;175;land;false;plains;1
240;246;90;245;land;true;mountain;1
241;229;87;195;land;false;jungle;1
242;63;222;229;land;false;plains;1
243;244;243;229;land;false;plains;1
244;193;227;87;land;false;plains;1
245;195;190;177;land;false;plains;1
246;198;202;232;land;true;mountain;1
247;197;210;175;land;true;plains;1
248;240;254;240;land;false;plains;1
249;227;253;247;land;false;plains;1
250;222;175;138;land;false;plains;1
251;197;133;223;land;false;plains;1
252;251;239;95;land;false;plains;1
253;214;158;173;land;true;mountain;1
254;241;175;174;land;true;mountain;1
255;142;132;251;land;false;plains;1
256;250;180;240;land;false;plains;1
257;138;226;213;land;false;plains;1
258;175;124;209;land;true;mountain;1
259;172;232;253;land;true;plains;1
260;130;233;193;land;false;mountain;1
261;238;119;175;land;false;forest;1
262;193;243;143;land;false;plains;1
263;164;228;128;land;false;plains;1
264;241;198;194;land;true;plains;1
265;139;227;175;land;false;mountain;1
266;133;152;222;land;false;plains;1
267;232;137;195;land;false;forest;1
268;194;205;169;land;false;forest;1
269;178;241;146;land;false;mountain;1
270;59;251;244;land;false;forest;1
271;76;250;232;land;true;mountain;1
272;237;139;164;land;false;forest;1
273;203;205;144;land;false;plains;1
274;46;226;234;land;false;jungle;1
275;218;156;187;land;false;plains;1
276;237;247;169;land;false;plains;1
277;192;180;137;land;true;plains;1
278;161;140;254;land;false;desert;1
279;232;194;186;land;false;plains;1
280;91;178;242;land;false;plains;1
281;223;123;235;land;false;mountain;1
282;131;170;209;land;false;plains;1
283;225;230;113;land;false;forest;1
284;254;96;238;land;false;plains;1
285;108;183;231;land;false;plains;1
286;46;243;243;land;false;plains;1
287;219;216;155;land;false;plains;1
288;234;68;242;land;false;plains;1
289;251;200;118;land;false;mountain;1
290;186;238;123;land;false;mountain;1
291;244;144;197;land;true;mountain;1
292;62;249;205;land;false;mountain;1
293;229;186;243;land;false;plains;1
294;173;206;227;land;false;plains;1
295;227;244;232;land;false;plains;1
296;244;237;235;land;false;plains;1
297;122;197;246;land;false;plains;1
298;238;239;173;land;false;marsh;1
299;208;231;120;land;false;mountain;1
300;231;241;68;land;true;desert;1
301;149;216;146;land;false;plains;1
302;218;135;191;land;true;plains;1
303;172;195;139;land;false;plains;1
304;232;189;124;land;false;marsh;1
305;229;197;205;land;false;plains;1
306;92;229;209;land;false;jungle;1
307;189;239;124;land;true;mountain;1
308;190;153;219;land;false;plains;1
309;171;181;244;land;false;plains;1
310;213;67;232;land;false;plains;1
311;196;171;251;land;false;plains;1
312;167;163;202;land;false;plains;1
313;249;150;248;land;false;plains;1
314;205;241;239;land;false;forest;1
315;230;159;178;land;false;mountain;1
316;130;242;166;land;false;forest;1
317;252;196;153;land;true;mountain;1
318;131;224;163;land;false;plains;1
319;236;169;199;land;false;mountain;1
320;101;254;251;land;false;plains;1
321;225;241;196;land;false;forest;1
322;241;177;198;land;false;plains;1
323;213;230;156;land;true;forest;1
324;199;193;126;land;true;mountain;1
325;248;209;213;land;false;plains;1
326;205;229;199;land;false;mountain;1
327;212;214;133;land;false;desert;1
328;237;214;233;land;true;mountain;1
329;225;102;190;land;false;forest;1
330;61;218;242;land;false;plains;1
331;208;86;239;land;true;plains;1
332;215;201;113;land;false;plains;1
333;171;185;216;land;false;plains;1
334;252;63;220;land;false;plains;1
335;167;203;134;land;false;plains;1
336;254;149;169;land;false;plains;1
337;216;139;225;land;false;plains;1
338;70;251;212;land;false;plains;1
339;212;142;188;land;false;plains;1
340;169;209;162;land;false;plains;1
341;123;212;193;land;true;mountain;1
342;134;192;191;land;false;plains;1
343;220;193;168;land;false;forest;1
344;198;240;108;land;false;plains;1
345;208;147;146;land;false;plains;1
346;248;184;160;land;false;mountain;1
347;178;199;245;land;false;plains;1
348;184;253;123;land;false;plains;1
349;108;181;242;land;false;plains;1
350;119;242;221;land;false;plains;1
351;128;167;213;land;false;plains;1
352;157;233;191;land;false;forest;1
353;157;227;147;land;true;mountain;1
354;145;236;151;land;false;jungle;1
355;127;215;216;land;false;plains;1
356;184;185;207;land;false;desert;1
357;189;140;178;land;false;plains;1
358;107;206;253;land;true;mountain;1
359;236;105;245;land;true;desert;1
360;232;206;166;land;false;plains;1
361;167;154;193;land;true;mountain;1
362;143;197;169;land;false;plains;1
363;160;250;247;land;false;desert;1
364;146;198;234;land;false;plains;1
365;242;58;211;land;true;plains;1
366;205;227;146;land;false;plains;1
367;41;245;234;land;false;forest;1
368;214;196;155;land;false;mountain;1
369;97;223;217;land;false;plains;1
370;215;49;237;land;false;mountain;1
371;232;108;167;land;false;plains;1
372;107;235;242;land;false;mountain;1
373;254;72;249;land;false;mountain;1
374;162;222;134;land;false;mountain;1
375;223;188;91;land;false;plains;1
376;185;184;201;land;false;plains;1
377;211;244;90;land;false;mountain;1
378;189;188;173;land;true;mountain;1
379;188;167;171;land;false;desert;1
380;223;217;252;land;true;desert;1
381;117;218;219;land;true;plains;1
382;247;140;208;land;false;mountain;1
383;197;251;87;land;false;mountain;1
384;130;239;241;land;false;plains;1
385;177;124;252;land;false;plains;1
386;249;156;124;land;false;marsh;1
387;213;224;141;land;false;plains;1
388;250;240;242;land;true;mountain;1
389;196;239;182;land;false;marsh;1
390;158;182;233;land;false;plains;1
391;72;249;242;land;true;mountain;1
392;199;209;196;land;false;mountain;1
393;241;121;247;land;true;desert;1
394;247;213;147;land;false;mountain;1
395;239;149;166;land;false;plains;1
396;247;179;92;land;false;plains;1
397;136;119;248;land;true;mountain;1
398;144;223;161;land;false;plains;1
399;234;164;146;land;false;plains;1
400;253;169;170;land;false;plains;1
401;146;194;188;land;false;plains;1
402;215;201;224;land;false;mountain;1
403;177;160;196;land;false;plains;1
404;172;134;208;land;false;plains;1
405;215;150;248;land;false;plains;1
406;239;241;103;land;false;jungle;1
407;239;242;223;land;false;plains;1
408;231;136;197;land;false;forest;1
409;106;175;223;land;false;plains;1
410;218;212;108;land;false;plains;1
411;157;253;145;land;false;desert;1
412;187;157;191;land;false;plains;1
413;159;210;229;land;false;plains;1
414;67;210;250;land;false;plains;1
415;238;223;203;land;false;forest;1
416;243;75;227;land;false;plains;1
417;219;209;207;land;false;plains;1
418;245;219;218;land;false;plains;1
419;233;224;117;land;false;mountain;1
420;219;73;216;land;false;plains;1
421;248;233;237;land;false;plains;1
422;142;161;249;land;true;plains;1
423;35;253;242;land;false;desert;1
424;239;246;180;land;true;plains;1
425;175;226;236;land;false;plains;1
426;122;249;141;land;false;mountain;1
427;174;132;217;land;true;plains;1
428;200;242;69;land;false;plains;1
429;246;171;192;land;false;marsh;1
430;237;194;150;land;true;plains;1
431;129;156;248;land;true;forest;1
432;157;230;132;land;false;forest;1
433;134;253;200;land;false;desert;1
434;88;235;178;land;false;plains;1
435;252;174;228;land;false;desert;1
436;247;242;55;land;false;desert;1
437;182;136;219;land;false;forest;1
438;250;210;225;land;false;jungle;1
439;128;173;222;land;false;mountain;1
440;233;78;198;land;false;mountain;1
441;191;185;147;land;false;plains;1
442;132;240;142;land;true;mountain;1
443;183;227;159;land;false;plains;1
444;245;238;113;land;false;plains;1
445;53;224;252;land;true;mountain;1
446;246;69;240;land;false;plains;1
447;40;253;213;land;false;plains;1
448;246;215;176;land;false;plains;1
449;226;184;128;land;false;plains;1
450;200;229;217;land;false;desert;1
451;122;180;224;land;false;plains;1
452;24;250;235;land;false;mountain;1
453;230;99;214;land;false;marsh;1
454;112;243;225;land;true;mountain;1
455;196;199;165;land;false;mountain;1
456;240;130;180;land;false;plains;1
457;25;246;240;land;false;plains;1
458;203;62;248;land;false;jungle;1
459;186;223;248;land;true;plains;1
460;245;152;181;land;false;plains;1
461;244;112;231;land;false;plains;1
462;217;110;174;land;true;plains;1
463;177;152;217;land;false;plains;1
464;230;122;150;land;true;forest;1
465;221;227;90;land;true;mountain;1
466;191;128;236;land;true;plains;1
467;250;69;243;land;true;forest;1
468;172;252;211;land;false;plains;1
469;66;214;238;land;false;plains;1
470;113;251;148;land;false;forest;1
471;238;64;201;land;true;mountain;1
472;213;212;163;land;false;mountain;1
473;150;236;134;land;false;plains;1
474;194;69;251;land;false;plains;1
475;179;124;198;land;true;mountain;1
476;160;122;251;land;false;plains;1
477;217;54;246;land;false;plains;1
478;199;235;88;land;true;plains;1
479;203;94;232;land;false;plains;1
480;173;216;115;land;true;mountain;1
481;125;215;210;land;false;plains;1
482;130;130;242;land;false;desert;1
483;230;236;178;land;true;mountain;1
484;179;250;139;land;false;plains;1
485;221;232;116;land;false;marsh;1
486;243;134;138;land;false;mountain;1
487;182;237;139;land;false;plains;1
488;193;112;240;land;true;mountain;1
489;230;181;125;land;false;plains;1
490;84;206;236;land;false;plains;1
491;228;171;123;land;false;plains;1
492;224;241;189;land;true;plains;1
493;179;171;254;land;true;mountain;1
494;214;170;196;land;false;plains;1
495;248;138;224;land;false;plains;1
496;150;118;245;land;false;plains;1
497;209;210;225;land;false;plains;1
498;163;192;229;land;true;forest;1
499;145;195;250;land;true;forest;1
500;207;175;151;land;false;mountain;1
501;192;242;180;land;false;plains;1
502;229;241;217;land;false;plains;1
503;82;230;194;land;false;forest;1
504;201;208;155;land;true;plains;1
505;136;151;235;land;false;plains;1
506;207;166;159;land;false;mountain;1
507;246;136;205;land;false;desert;1
508;88;239;235;land;true;forest;1
509;170;233;192;land;false;plains;1
510;190;77;254;land;true;desert;1
511;254;132;168;land;false;plains;1
512;232;188;197;land;false;mountain;1
513;207;170;144;land;false;plains;1
514;240;232;76;land;false;mountain;1
515;239;152;194;land;true;mountain;1
516;247;218;49;land;false;plains;1
517;229;246;87;land;false;marsh;1
518;231;78;203;land;true;plains;1
519;148;190;197;land;true;mountain;1
520;192;126;231;land;false;plains;1
521;160;199;206;land;false;plains;1
522;217;186;170;land;false;plains;1
523;188;196;118;land;false;desert;1
524;243;201;212;land;false;mountain;1
525;238;134;194;land;false;plains;1
526;253;128;188;land;false;plains;1
527;245;118;222;land;false;plains;1
528;208;230;77;land;false;plains;1
529;183;252;73;land;false;plains;1
530;232;246;194;land;false;forest;1
531;213;230;240;land;true;desert;1
532;177;160;213;land;false;plains;1
533;222;220;89;land;false;plains;1
534;218;99;189;land;false;desert;1
535;145;218;180;land;false;plains;1
536;247;164;194;land;false;plains;1
537;65;205;253;land;false;plains;1
538;207;195;198;land;false;plains;1
539;164;250;186;land;false;plains;1
540;234;250;248;land;false;plains;1
541;81;254;171;land;false;plains;1
542;171;237;178;land;false;plains;1
543;246;220;207;land;true;plains;1
544;170;116;251;land;false;forest;1
545;231;174;189;land;false;plains;1
546;155;166;202;land;false;plains;1
547;251;24;248;land;false;forest;1
548;114;186;210;land;false;mountain;1
549;192;214;234;land;false;plains;1
550;147;198;224;land;false;plains;1
551;159;250;112;land;false;plains;1
552;192;224;88;land;false;plains;1
553;241;246;62;land;false;plains;1
554;253;100;224;land;false;mountain;1
555;221;207;164;land;true;mountain;1
556;187;196;228;land;false;mountain;1
557;201;239;179;land;false;marsh;1
558;171;219;114;land;false;forest;1
559;220;173;173;land;false;mountain;1
560;122;220;194;land;false;plains;1
561;224;245;133;land;false;plains;1
562;240;42;236;land;false;plains;1
563;239;207;232;land;false;plains;1
564;227;178;125;land;false;desert;1
565;205;116;220;land;false;plains;1
566;125;204;174;land;false;plains;1
567;230;242;139;land;false;plains;1
568;124;216;218;land;false;desert;1
569;231;170;171;land;false;plains;1
570;242;142;145;land;false;plains;1
571;167;122;233;land;false;plains;1
572;162;125;216;land;true;mountain;1
573;222;159;248;land;false;forest;1
574;173;106;237;land;true;plains;1
575;245;144;112;land;false;plains;1
576;158;208;199;land;false;forest;1
577;104;250;214;land;false;forest;1
578;131;224;174;land;true;plains;1
579;243;140;139;land;true;desert;1
580;217;51;242;land;false;plains;1
581;75;202;227;land;false;mountain;1
582;247;104;251;land;false;plains;1
583;174;139;242;land;false;plains;1
584;75;174;253;land;false;plains;1
585;134;206;172;land;false;plains;1
586;193;139;193;land;false;mountain;1
587;204;251;214;land;false;plains;1
588;210;136;159;land;true;plains;1
589;199;236;246;land;false;plains;1
590;142;164;243;land;false;plains;1
591;214;110;241;land;false;plains;1
592;201;180;250;land;true;plains;1
593;254;215;46;land;true;mountain;1
594;195;175;238;land;false;plains;1
595;174;203;231;land;false;plains;1
596;232;164;127;land;false;marsh;1
597;245;223;224;land;false;mountain;1
598;159;176;208;land;true;plains;1
599;209;99;195;land;false;plains;1
600;175;205;123;land;false;plains;1
601;146;228;189;land;true;forest;1
602;240;105;181;land;false;forest;1
603;246;224;125;land;false;plains;1
604;208;119;241;land;false;jungle;1
605;252;235;216;land;false;plains;1
606;89;183;240;land;false;forest;1
607;204;176;181;land;true;mountain;1
608;206;164;136;land;true;mountain;1
609;225;186;143;land;false;plains;1
610;248;99;199;land;false;mountain;1
611;180;201;220;land;false;plains;1
612;235;233;196;land;true;plains;1
613;167;217;216;land;false;desert;1
614;58;226;251;land;false;plains;1
615;157;243;198;land;false;plains;1
616;172;231;161;land;false;plains;1
617;211;216;153;land;false;plains;1
618;222;160;247;land;false;plains;1
619;224;201;98;land;false;mountain;1
620;235;179;215;land;false;desert;1
621;203;170;246;land;false;plains;1
622;239;136;214;land;false;plains;1
623;192;168;177;land;false;plains;1
624;250;240;41;land;false;plains;1
625;103;254;226;land;false;jungle;1
626;253;137;182;land;true;plains;1
627;71;207;250;land;false;plains;1
628;69;215;235;land;true;plains;1
629;177;188;226;land;false;plains;1
630;251;236;55;land;false;plains;1
631;230;80;232;land;false;plains;1
632;137;254;159;land;false;forest;1
633;189;143;208;land;false;plains;1
634;237;166;114;land;false;plains;1
635;106;191;223;land;false;plains;1
636;147;120;242;land;false;mountain;1
637;249;195;92;land;false;plains;1
638;79;183;250;land;false;plains;1
639;248;199;223;land;true;mountain;1
640;170;193;214;land;true;plains;1
641;212;162;208;land;false;mountain;1
642;250;168;246;land;true;mountain;1
643;198;131;209;land;false;plains;1
644;132;186;230;land;false;plains;1
645;141;219;160;land;false;forest;1
646;226;147;235;land;false;plains;1
647;171;211;124;land;false;plains;1
648;177;195;153;land;true;plains;1
649;253;245;217;land;true;desert;1
650;157;200;188;land;false;plains;1
651;238;202;170;land;false;plains;1
652;170;253;230;land;false;forest;1
653;173;249;222;land;true;mountain;1
654;79;224;198;land;false;plains;1
655;228;220;176;land;false;plains;1
656;252;102;225;land;false;plains;1
657;130;218;166;land;false;plains;1
658;222;160;125;land;false;marsh;1
659;238;170;110;land;false;forest;1
660;199;133;230;land;false;mountain;1
661;128;253;129;land;false;plains;1
662;212;154;152;land;false;desert;1
663;240;230;247;land;false;plains;1
664;70;248;250;land;false;plains;1
665;247;59;212;land;false;plains;1
666;234;126;203;land;false;forest;1
667;135;152;222;land;false;forest;1
668;217;108;198;land;false;plains;1
669;245;210;250;land;false;plains;1
670;236;208;141;land;true;plains;1
671;161;237;149;land;false;plains;1
672;192;253;140;land;false;plains;1
673;171;241;220;land;false;plains;1
674;244;250;197;land;false;plains;1
675;190;110;249;land;false;plains;1
676;229;77;211;land;false;plains;1
677;183;247;208;land;true;plains;1
678;224;190;165;land;true;plains;1
679;171;157;194;land;false;plains;1
680;229;242;219;land;false;plains;1
681;178;154;175;land;false;plains;1
682;226;75;254;land;true;plains;1
683;200;222;187;land;false;plains;1
684;143;138;221;land;false;forest;1
685;137;193;189;land;true;plains;1
686;227;85;245;land;true;mountain;1
687;195;76;253;land;true;mountain;1
688;90;233;213;land;false;plains;1
689;246;74;226;land;true;plains;1
690;230;241;126;land;false;jungle;1
691;242;102;240;land;false;plains;1
692;166;227;159;land;false;plains;1
693;159;188;190;land;false;plains;1
694;224;155;225;land;false;plains;1
695;218;231;107;land;false;plains;1
696;201;91;213;land;false;plains;1
697;181;238;167;land;false;forest;1
698;173;231;195;land;true;plains;1
699;128;228;249;land;true;plains;1
700;192;132;213;land;false;plains;1
701;177;133;211;land;false;jungle;1
702;128;214;254;land;false;plains;1
703;51;243;239;land;true;mountain;1
704;209;174;199;land;false;plains;1
705;195;153;201;land;true;plains;1
706;138;160;220;land;true;plains;1
707;210;140;214;land;false;plains;1
708;210;144;162;land;true;forest;1
709;166;243;125;land;false;plains;1
710;251;208;190;land;false;desert;1
711;227;194;90;land;false;desert;1
712;251;212;81;land;false;plains;1
713;194;161;163;land;false;plains;1
714;236;130;202;land;false;forest;1
715;253;253;79;land;false;plains;1
716;150;194;208;land;false;plains;1
717;160;174;187;land;true;plains;1
718;243;253;46;land;true;mountain;1
719;212;152;159;land;false;plains;1
720;233;221;200;land;false;desert;1
721;211;176;199;land;false;jungle;1
722;176;228;206;land;false;plains;1
723;137;208;230;land;false;plains;1
724;226;44;247;land;true;mountain;1
725;254;234;81;land;false;plains;1
726;154;187;209;land;false;plains;1
727;250;247;107;land;true;mountain;1
728;251;235;176;land;false;plains;1
729;194;161;242;land;false;mountain;1
730;160;226;223;land;false;plains;1
731;209;248;112;land;true;plains;1
732;98;249;181;land;false;forest;1
733;186;251;242;land;false;plains;1
734;254;202;216;land;false;plains;1
735;130;252;249;land;false;plains;1
736;249;94;167;land;false;plains;1
737;188;206;119;land;false;plains;1
738;229;200;241;land;false;mountain;1
739;221;188;230;land;false;marsh;1
740;96;210;213;land;false;plains;1
741;223;246;90;land;true;mountain;1
742;243;223;120;land;false;plains;1
743;59;232;213;land;false;plains;1
744;211;98;198;land;false;plains;1
745;114;232;191;land;false;plains;1
746;251;85;193;land;false;plains;1
747;213;191;127;land;false;plains;1
748;212;217;188;land;false;plains;1
749;189;223;204;land;false;plains;1
750;192;93;226;land;false;plains;1
751;178;238;179;land;false;mountain;1
752;250;227;114;land;false;plains;1
753;201;92;217;land;true;plains;1
754;92;249;241;land;false;plains;1
755;241;112;196;land;false;plains;1
756;212;201;180;land;false;plains;1
757;172;220;182;land;false;jungle;1
758;244;211;213;land;false;plains;1
759;194;163;173;land;false;plains;1
760;234;193;104;land;true;forest;1
761;222;179;110;land;false;plains;1
762;186;224;116;land;false;mountain;1
763;225;214;135;land;false;plains;1
764;172;151;203;land;false;plains;1
765;227;147;222;land;false;forest;1
766;179;120;231;land;false;plains;1
767;32;241;233;land;false;forest;1
768;247;77;236;land;false;plains;1
769;58;253;208;land;true;plains;1
770;238;228;41;land;false;plains;1
771;238;94;203;land;false;desert;1
772;195;235;184;land;false;plains;1
773;234;186;113;land;false;forest;1
774;219;187;98;land;false;plains;1
775;226;234;87;land;true;plains;1
776;209;223;211;land;true;plains;1
777;252;80;177;land;true;mountain;1
778;171;245;227;land;false;forest;1
779;241;75;186;land;true;plains;1
780;241;241;170;land;true;plains;1
781;177;245;116;land;false;plains;1
782;219;240;73;land;false;plains;1
783;216;196;211;land;false;forest;1
784;254;156;239;land;true;plains;1
785;88;193;240;land;false;plains;1
786;196;226;98;land;false;plains;1
787;254;76;176;land;false;plains;1
788;169;251;101;land;false;plains;1
789;114;202;190;land;true;plains;1
790;191;224;189;land;false;plains;1
791;250;161;156;land;false;plains;1
792;180;150;192;land;false;plains;1
793;253;240;39;land;false;forest;1
794;254;53;201;land;true;desert;1
795;224;137;217;land;false;plains;1
796;219;194;153;land;false;jungle;1
797;217;170;149;land;false;plains;1
798;116;160;242;land;false;plains;1
799;227;211;165;land;false;plains;1
800;230;221;125;land;false;plains;1
801;165;241;139;land;false;plains;1
802;250;239;216;land;false;plains;1
803;209;199;252;land;false;plains;1
804;233;79;192;land;false;plains;1
805;153;250;230;land;false;plains;1
806;253;155;112;land;false;mountain;1
807;190;147;207;land;false;plains;1
808;223;215;149;land;false;plains;1
809;117;250;231;land;false;forest;1
810;215;146;161;land;true;mountain;1
