110;0;2531.00;11.25;986.00;0.00;0.72
111;0;2272.00;12.20;1562.00;0.00;0.84
112;0;2884.00;12.35;1262.00;0.00;0.80
113;0;2456.00;11.70;1855.00;0.00;0.56
114;0;2324.00;10.47;1724.00;0.00;0.44
115;0;2138.00;14.27;1603.00;0.00;0.92
116;0;2229.00;11.50;1247.00;0.00;0.48
117;0;2815.00;11.15;941.00;0.00;0.80
118;0;2780.00;12.35;1887.00;0.00;0.80
119;0;2783.00;11.20;1758.00;0.00;0.32
120;0;2602.00;10.37;883.00;0.00;0.88
121;0;2285.00;10.10;798.00;0.00;0.52
122;0;2493.00;12.10;1403.00;0.00;0.56
123;0;2822.00;10.27;1063.00;0.00;0.64
124;0;2552.00;10.87;1164.00;0.00;0.40
125;0;2758.00;11.10;1761.00;0.00;0.32
126;0;2135.00;10.82;1097.00;0.00;0.52
127;0;2710.00;12.57;967.00;0.00;0.84
128;0;2125.00;18.07;1641.00;0.00;0.88
129;0;2158.00;10.82;1572.00;0.00;0.60
130;0;2299.00;11.05;1393.00;0.00;0.40
131;0;2831.00;10.70;1625.00;0.00;0.56
132;0;3069.00;10.00;1681.00;0.00;0.60
133;0;2461.00;12.35;1734.00;0.00;0.52
134;0;2857.00;11.30;1447.00;0.00;0.52
135;0;2572.00;20.80;1590.00;0.00;0.84
136;0;2229.00;11.30;1414.00;0.00;0.40
137;0;1963.00;11.40;1369.00;0.00;0.56
138;0;2750.00;10.00;1400.00;0.00;0.24
139;0;2108.00;9.90;760.00;0.00;0.56
140;0;2753.00;9.90;1061.00;0.00;0.56
141;0;3063.00;9.90;1493.00;0.00;0.52
142;0;2182.00;10.10;831.00;0.00;0.64
143;0;3046.00;12.85;1303.00;0.00;0.64
144;0;2554.00;15.15;1613.00;0.00;0.60
145;0;3033.00;11.60;1363.00;0.00;0.96
146;0;2160.00;11.32;1227.00;0.00;0.52
147;0;2540.00;12.15;1653.00;0.00;0.64
148;0;2789.00;10.05;1500.00;0.00;0.44
149;0;2691.00;10.45;1728.00;0.00;0.32
150;0;2511.00;12.05;1446.00;0.00;0.80
151;0;2795.00;10.87;1720.00;0.00;0.36
152;0;2552.00;10.30;1226.00;0.00;0.28
153;0;2423.00;11.50;1817.00;0.00;0.56
154;0;2527.00;10.20;1089.00;0.00;0.40
155;0;2852.00;10.32;1807.00;0.00;0.48
156;0;3097.00;10.00;1382.00;0.00;0.60
157;0;2828.00;10.47;1798.00;0.00;0.48
158;0;2660.00;12.25;1489.00;0.00;0.44
159;0;2238.00;10.07;1519.00;0.00;0.44
160;0;2149.00;11.45;1683.00;0.00;0.76
161;0;2176.00;9.95;1407.00;0.00;0.32
162;0;2987.00;11.82;1202.00;0.00;0.72
163;0;2144.00;11.30;1538.00;0.00;0.48
164;0;2152.00;12.00;1178.00;0.00;0.52
165;0;2138.00;10.20;1434.00;0.00;0.44
166;0;2732.00;11.95;1599.00;0.00;0.52
167;0;2831.00;10.50;1699.00;0.00;0.60
168;0;2490.00;12.17;1097.00;0.00;0.48
169;0;2304.00;11.87;1311.00;0.00;0.32
170;0;2462.00;14.87;1405.00;0.00;0.76
171;0;2668.00;10.30;1131.00;0.00;0.40
172;0;2644.00;17.40;1658.00;0.00;0.76
173;0;2527.00;10.32;1184.00;0.00;0.40
174;0;2280.00;9.90;1645.00;0.00;0.52
175;0;2501.00;10.00;1195.00;0.00;0.40
176;0;2967.00;10.22;1446.00;0.00;0.56
177;0;2461.00;16.40;1493.00;0.00;0.84
178;0;2028.00;10.45;1467.00;0.00;0.52
179;0;3118.00;10.40;1617.00;0.00;0.64
180;0;2726.00;10.15;1460.00;0.00;0.56
181;0;2389.00;11.47;1722.00;0.00;0.52
182;0;2796.00;10.75;1784.00;0.00;0.36
183;0;1938.00;10.10;1495.00;0.00;0.56
184;0;2555.00;12.72;1721.00;0.00;0.40
185;0;2801.00;10.77;1618.00;0.00;0.56
186;0;2426.00;10.07;1007.00;0.00;0.52
187;0;3133.00;12.55;1278.00;0.00;0.52
188;0;2584.00;10.55;1275.00;0.00;0.28
189;0;2182.00;17.27;1670.00;0.00;1.00
190;0;2362.00;10.22;1476.00;0.00;0.44
191;0;2468.00;11.87;1144.00;0.00;0.44
192;0;2473.00;12.87;1347.00;0.00;0.72
193;0;2918.00;9.85;1746.00;0.00;0.60
194;0;1881.00;10.10;1317.00;0.00;0.72
195;0;2587.00;12.40;1684.00;0.00;0.48
196;0;2801.00;10.00;1102.00;0.00;0.56
197;0;2702.00;10.02;1908.00;0.00;0.48
198;0;2080.00;12.07;1202.00;0.00;0.44
199;0;2214.00;10.10;1452.00;0.00;0.40
200;0;2419.00;10.85;1111.00;0.00;0.44
201;0;3107.00;10.47;1416.00;0.00;0.60
202;0;2551.00;11.10;967.00;0.00;0.76
203;0;2931.00;11.37;1494.00;0.00;0.56
204;0;2434.00;11.25;1074.00;0.00;0.52
205;0;3073.00;9.90;1419.00;0.00;0.52
206;0;2125.00;10.50;1079.00;0.00;0.48
207;0;2433.00;16.60;1419.00;0.00;0.84
208;0;2079.00;13.97;1148.00;0.00;0.60
209;0;2228.00;10.35;1163.00;0.00;0.44
210;0;2654.00;11.17;1540.00;0.00;0.52
211;0;2541.00;10.80;1755.00;0.00;0.72
212;0;2801.00;9.95;1590.00;0.00;0.56
213;0;2027.00;10.10;1522.00;0.00;0.60
214;0;2894.00;9.80;1754.00;0.00;0.48
215;0;2137.00;10.07;800.00;0.00;0.56
216;0;3008.00;13.50;1323.00;0.00;0.92
217;0;2142.00;12.15;1135.00;0.00;0.48
218;0;2403.00;11.50;1414.00;0.00;0.40
219;0;2178.00;12.50;1290.00;0.00;0.44
220;0;2224.00;11.97;1693.00;0.00;0.56
221;0;2149.00;12.02;1357.00;0.00;0.84
222;0;2234.00;10.70;1183.00;0.00;0.48
223;0;3093.00;9.90;1437.00;0.00;0.72
224;0;2746.00;14.22;1685.00;0.00;0.84
225;0;2547.00;10.32;1095.00;0.00;0.44
226;0;2602.00;12.10;1424.00;0.00;0.56
227;0;2171.00;9.90;767.00;0.00;0.56
228;0;3124.00;10.72;1439.00;0.00;0.60
229;0;2433.00;11.10;1099.00;0.00;0.48
230;0;1943.00;11.10;1312.00;0.00;0.88
231;0;2844.00;10.55;1406.00;0.00;0.40
232;0;2004.00;10.02;1409.00;0.00;0.72
233;0;2710.00;11.25;1117.00;0.00;0.44
234;0;2688.00;11.82;1670.00;0.00;0.48
235;0;2242.00;10.20;760.00;0.00;0.52
236;0;2567.00;12.80;1677.00;0.00;0.56
237;0;2742.00;11.75;1098.00;0.00;0.44
238;0;2442.00;10.90;1151.00;0.00;0.36
239;0;2449.00;12.80;1717.00;0.00;0.48
240;0;2249.00;12.55;1102.00;0.00;0.60
241;0;2146.00;11.50;1195.00;0.00;0.40
242;0;2523.00;10.45;1356.00;0.00;0.48
243;0;2420.00;10.00;1520.00;0.00;0.60
244;0;2661.00;11.35;991.00;0.00;0.80
245;0;2695.00;10.10;1463.00;0.00;0.64
246;0;3078.00;11.92;1363.00;0.00;0.68
247;0;3102.00;10.00;1679.00;0.00;0.56
248;0;2664.00;10.10;1041.00;0.00;0.72
249;0;2673.00;11.30;1718.00;0.00;0.28
250;0;2523.00;10.40;1904.00;0.00;0.52
251;0;2747.00;10.87;1897.00;0.00;0.52
252;0;2377.00;11.00;1434.00;0.00;0.36
253;0;2954.00;10.70;1162.00;0.00;0.92
254;0;2097.00;12.67;1417.00;0.00;0.84
255;0;2172.00;11.15;1590.00;0.00;0.52
256;0;2681.00;10.50;1439.00;0.00;0.52
257;0;2882.00;10.90;1476.00;0.00;0.56
258;0;2951.00;11.50;1616.00;0.00;0.60
259;0;2763.00;10.15;1792.00;0.00;0.28
260;0;2641.00;14.92;1376.00;0.00;0.60
261;0;2458.00;12.00;1127.00;0.00;0.36
262;0;2898.00;11.82;1432.00;0.00;0.40
263;0;2255.00;9.90;1448.00;0.00;0.44
264;0;3083.00;10.07;1659.00;0.00;0.80
265;0;2628.00;17.12;1471.00;0.00;0.92
266;0;2497.00;10.70;1801.00;0.00;0.56
267;0;2202.00;10.35;1391.00;0.00;0.40
268;0;2355.00;9.80;1592.00;0.00;0.52
269;0;2520.00;13.75;1722.00;0.00;0.44
270;0;2587.00;10.50;1024.00;0.00;0.76
271;0;2777.00;12.15;921.00;0.00;0.60
272;0;2219.00;10.30;802.00;0.00;0.48
273;0;2688.00;10.55;1132.00;0.00;0.40
274;0;2102.00;12.32;1186.00;0.00;0.36
275;0;2329.00;10.37;1704.00;0.00;0.44
276;0;2460.00;10.00;1936.00;0.00;0.56
277;0;2570.00;10.07;1284.00;0.00;0.24
278;0;1992.00;10.77;1494.00;0.00;0.60
279;0;2782.00;10.30;1407.00;0.00;0.36
280;0;2815.00;11.22;1771.00;0.00;0.52
281;0;2373.00;13.12;1819.00;0.00;0.76
282;0;2508.00;11.00;1632.00;0.00;0.56
283;0;2408.00;10.00;1582.00;0.00;0.44
284;0;2265.00;10.17;1496.00;0.00;0.48
285;0;2837.00;10.15;1388.00;0.00;0.44
286;0;2650.00;10.40;1214.00;0.00;0.28
287;0;2664.00;9.90;1090.00;0.00;0.56
288;0;2698.00;9.80;998.00;0.00;0.80
289;0;2905.00;14.70;1294.00;0.00;0.72
290;0;2246.00;17.55;1350.00;0.00;0.76
291;0;2094.00;12.10;1554.00;0.00;0.68
292;0;2655.00;16.95;964.00;0.00;0.76
293;0;2368.00;10.77;1330.00;0.00;0.28
294;0;2842.00;10.92;1423.00;0.00;0.40
295;0;2430.00;10.70;1488.00;0.00;0.76
296;0;2677.00;11.47;1147.00;0.00;0.36
297;0;2892.00;10.70;1777.00;0.00;0.56
298;0;2469.00;10.60;1889.00;0.00;0.52
299;0;2616.00;14.10;940.00;0.00;0.80
300;0;2121.00;10.00;826.00;0.00;0.52
301;0;2936.00;10.40;1772.00;0.00;0.60
302;0;2766.00;10.15;1918.00;0.00;0.52
303;0;2739.00;10.70;1413.00;0.00;0.40
304;0;2904.00;9.90;1715.00;0.00;0.48
305;0;2875.00;11.30;1406.00;0.00;0.40
306;0;2140.00;12.27;1234.00;0.00;0.52
307;0;2162.00;11.55;1007.00;0.00;0.68
308;0;2185.00;11.37;1542.00;0.00;0.56
309;0;2618.00;10.07;1119.00;0.00;0.44
310;0;2222.00;10.85;1565.00;0.00;0.60
311;0;2675.00;12.15;1679.00;0.00;0.28
312;0;2866.00;10.40;1748.00;0.00;0.52
313;0;2842.00;11.25;1758.00;0.00;0.52
314;0;2186.00;9.90;1350.00;0.00;0.44
315;0;2834.00;12.25;1665.00;0.00;0.88
316;0;2444.00;10.40;1013.00;0.00;0.52
317;0;2316.00;10.60;1777.00;0.00;0.88
318;0;2354.00;11.20;1353.00;0.00;0.28
319;0;2639.00;15.87;900.00;0.00;0.80
320;0;2288.00;11.22;1506.00;0.00;0.52
321;0;2247.00;12.70;1386.00;0.00;0.48
322;0;2777.00;9.95;1041.00;0.00;0.76
323;0;2462.00;10.70;1007.00;0.00;0.52
324;0;1991.00;11.45;1370.00;0.00;0.72
325;0;2375.00;10.30;1652.00;0.00;0.52
326;0;2688.00;14.22;1649.00;0.00;0.60
327;0;2185.00;9.90;786.00;0.00;0.56
328;0;2671.00;13.82;1373.00;0.00;0.68
329;0;2460.00;11.37;1036.00;0.00;0.60
330;0;2834.00;10.40;1456.00;0.00;0.52
331;0;2926.00;10.25;1792.00;0.00;0.36
332;0;2518.00;10.00;1203.00;0.00;0.40
333;0;2503.00;10.10;1939.00;0.00;0.52
334;0;2590.00;11.40;1242.00;0.00;0.24
335;0;2870.00;9.97;1350.00;0.00;0.40
336;0;2630.00;10.50;1221.00;0.00;0.32
337;0;2957.00;11.02;1570.00;0.00;0.56
338;0;2762.00;9.92;1205.00;0.00;0.36
339;0;2918.00;11.30;1622.00;0.00;0.52
340;0;2754.00;10.00;1243.00;0.00;0.28
341;0;2466.00;11.57;1317.00;0.00;0.56
342;0;2276.00;10.55;1456.00;0.00;0.48
343;0;2204.00;10.77;1510.00;0.00;0.52
344;0;2598.00;11.45;1210.00;0.00;0.32
345;0;2349.00;10.22;1710.00;0.00;0.56
346;0;2248.00;13.85;1586.00;0.00;0.84
347;0;2780.00;10.20;1162.00;0.00;0.24
348;0;2427.00;11.50;1741.00;0.00;0.60
349;0;2377.00;9.92;1539.00;0.00;0.28
350;0;2286.00;11.20;1283.00;0.00;0.36
351;0;2286.00;10.15;1695.00;0.00;0.56
352;0;2593.00;10.05;1080.00;0.00;0.28
353;0;2029.00;10.40;1323.00;0.00;0.52
354;0;2135.00;12.70;1172.00;0.00;0.48
355;0;2622.00;10.55;1004.00;0.00;0.76
356;0;1987.00;10.35;1444.00;0.00;0.60
357;0;2694.00;10.40;1776.00;0.00;0.28
358;0;3048.00;12.50;1200.00;0.00;0.80
359;0;2220.00;9.80;758.00;0.00;0.48
360;0;2373.00;10.37;1451.00;0.00;0.40
361;0;2098.00;18.17;1360.00;0.00;0.76
362;0;2091.00;10.97;1302.00;0.00;0.72
363;0;1978.00;10.40;1534.00;0.00;0.48
364;0;2436.00;11.42;1836.00;0.00;0.48
365;0;2737.00;10.00;1858.00;0.00;0.48
366;0;2510.00;12.10;1391.00;0.00;0.48
367;0;2487.00;12.25;1116.00;0.00;0.44
368;0;2604.00;18.60;1495.00;0.00;0.88
369;0;2769.00;10.22;1533.00;0.00;0.52
370;0;2169.00;13.62;1617.00;0.00;0.80
371;0;2683.00;10.07;1068.00;0.00;0.72
372;0;2116.00;11.52;791.00;0.00;0.64
373;0;2133.00;18.17;1266.00;0.00;0.84
374;0;2539.00;19.07;1536.00;0.00;0.72
375;0;2769.00;10.60;1426.00;0.00;0.40
376;0;2596.00;10.70;1143.00;0.00;0.36
377;0;2075.00;16.27;1242.00;0.00;0.92
378;0;2033.00;10.40;1495.00;0.00;0.56
379;0;2196.00;10.00;805.00;0.00;0.56
380;0;1910.00;10.17;1438.00;0.00;0.44
381;0;2651.00;10.00;1237.00;0.00;0.28
382;0;2113.00;12.05;1582.00;0.00;0.88
383;0;2206.00;13.70;1593.00;0.00;0.88
384;0;2878.00;11.55;1603.00;0.00;0.56
385;0;2488.00;10.15;1641.00;0.00;0.52
386;0;2869.00;10.00;1725.00;0.00;0.48
387;0;2994.00;11.90;1238.00;0.00;0.84
388;0;2055.00;13.32;1142.00;0.00;0.68
389;0;2468.00;9.92;1909.00;0.00;0.56
390;0;2569.00;10.25;1386.00;0.00;0.36
391;0;2844.00;11.30;1045.00;0.00;0.68
392;0;2568.00;25.02;1554.00;0.00;0.76
393;0;2278.00;10.00;817.00;0.00;0.48
394;0;2462.00;12.97;1554.00;0.00;0.84
395;0;2408.00;11.40;1750.00;0.00;0.60
396;0;3047.00;10.00;1468.00;0.00;0.56
397;0;2263.00;10.90;1181.00;0.00;0.60
398;0;2615.00;10.97;1192.00;0.00;0.32
399;0;2510.00;11.15;1075.00;0.00;0.40
400;0;2435.00;11.55;1695.00;0.00;0.48
401;0;2810.00;10.00;1405.00;0.00;0.40
402;0;1914.00;12.02;1328.00;0.00;0.92
403;0;2534.00;11.15;1387.00;0.00;0.40
404;0;2738.00;11.00;1141.00;0.00;0.44
405;0;2299.00;10.00;1679.00;0.00;0.52
406;0;2166.00;11.62;1194.00;0.00;0.40
407;0;2205.00;10.92;1137.00;0.00;0.40
408;0;1958.00;10.77;1425.00;0.00;0.60
409;0;2756.00;11.20;1648.00;0.00;0.68
410;0;2755.00;10.67;968.00;0.00;0.76
411;0;2134.00;10.72;1047.00;0.00;0.52
412;0;2645.00;12.67;1704.00;0.00;0.32
413;0;2152.00;11.47;1123.00;0.00;0.40
414;0;2744.00;10.70;1629.00;0.00;0.60
415;0;2216.00;10.85;1370.00;0.00;0.36
416;0;2305.00;10.80;1426.00;0.00;0.36
417;0;2738.00;10.20;1221.00;0.00;0.28
418;0;2388.00;10.35;1490.00;0.00;0.48
419;0;2995.00;11.50;1404.00;0.00;0.88
420;0;3072.00;10.32;1392.00;0.00;0.56
421;0;2737.00;10.00;1506.00;0.00;0.44
422;0;2253.00;10.37;1127.00;0.00;0.68
423;0;2159.00;9.90;786.00;0.00;0.60
424;0;2492.00;9.90;1213.00;0.00;0.36
425;0;2473.00;11.00;1690.00;0.00;0.48
426;0;2404.00;12.40;1801.00;0.00;0.76
427;0;2533.00;9.97;1813.00;0.00;0.44
428;0;2749.00;10.40;1488.00;0.00;0.52
429;0;2440.00;10.30;1898.00;0.00;0.68
430;0;2698.00;10.00;1396.00;0.00;0.48
431;0;2155.00;10.40;1490.00;0.00;0.68
432;0;2147.00;10.07;1388.00;0.00;0.40
433;0;1948.00;10.40;1472.00;0.00;0.52
434;0;2310.00;11.42;1319.00;0.00;0.32
435;0;1942.00;11.25;1353.00;0.00;0.48
436;0;2261.00;10.17;803.00;0.00;0.60
437;0;2387.00;10.00;1583.00;0.00;0.48
438;0;2115.00;12.50;1193.00;0.00;0.40
439;0;2461.00;19.15;1450.00;0.00;0.96
440;0;1963.00;11.80;1339.00;0.00;0.72
441;0;3020.00;10.35;1257.00;0.00;0.84
442;0;2849.00;13.20;934.00;0.00;0.80
443;0;2663.00;11.37;1152.00;0.00;0.40
444;0;2847.00;11.27;1585.00;0.00;0.60
445;0;1961.00;11.65;1281.00;0.00;0.76
446;0;2361.00;11.35;1381.00;0.00;0.36
447;0;2678.00;10.50;1781.00;0.00;0.32
448;0;2949.00;10.50;1430.00;0.00;0.48
449;0;2670.00;11.35;1193.00;0.00;0.32
450;0;2092.00;10.30;1101.00;0.00;0.60
451;0;2406.00;10.70;1475.00;0.00;0.60
452;0;2426.00;14.22;1453.00;0.00;0.80
453;0;2886.00;10.90;1693.00;0.00;0.48
454;0;2268.00;11.97;1146.00;0.00;0.72
455;0;2442.00;13.32;1349.00;0.00;0.68
456;0;2363.00;10.30;1680.00;0.00;0.56
457;0;2710.00;10.90;1756.00;0.00;0.28
458;0;2201.00;10.15;1187.00;0.00;0.40
459;0;2691.00;10.00;1826.00;0.00;0.40
460;0;2493.00;11.65;1379.00;0.00;0.44
461;0;2596.00;11.40;1174.00;0.00;0.36
462;0;2392.00;10.25;1064.00;0.00;0.32
463;0;2957.00;11.50;1513.00;0.00;0.52
464;0;2393.00;10.17;1032.00;0.00;0.36
465;0;2881.00;11.80;943.00;0.00;0.60
466;0;2589.00;10.02;1361.00;0.00;0.44
467;0;3097.00;10.20;1570.00;0.00;0.72
468;0;2500.00;10.95;1606.00;0.00;0.52
469;0;2400.00;10.37;1651.00;0.00;0.48
470;0;2795.00;11.80;1637.00;0.00;0.44
471;0;2442.00;11.10;1927.00;0.00;0.56
472;0;2618.00;13.20;974.00;0.00;0.80
473;0;2915.00;10.90;1774.00;0.00;0.48
474;0;2328.00;10.97;1301.00;0.00;0.32
475;0;2678.00;13.92;834.00;0.00;0.96
476;0;2819.00;10.00;1391.00;0.00;0.44
477;0;2851.00;10.92;1788.00;0.00;0.40
478;0;2432.00;10.05;1164.00;0.00;0.40
479;0;2939.00;10.90;1586.00;0.00;0.60
480;0;2047.00;13.12;1255.00;0.00;0.92
481;0;2264.00;10.35;1242.00;0.00;0.32
482;0;2010.00;10.90;1482.00;0.00;0.60
483;0;2921.00;11.30;1221.00;0.00;0.84
484;0;2659.00;12.05;1702.00;0.00;0.36
485;0;2485.00;11.70;1852.00;0.00;0.52
486;0;2586.00;18.62;1622.00;0.00;0.92
487;0;2835.00;10.40;1515.00;0.00;0.56
488;0;2092.00;16.20;1330.00;0.00;0.68
489;0;2823.00;10.15;1586.00;0.00;0.44
490;0;2457.00;10.02;1652.00;0.00;0.60
491;0;2216.00;10.90;1150.00;0.00;0.44
492;0;2708.00;9.92;1873.00;0.00;0.52
493;0;2728.00;11.55;898.00;0.00;0.72
494;0;2827.00;9.90;1411.00;0.00;0.44
495;0;2764.00;11.20;1734.00;0.00;0.28
496;0;2846.00;10.37;1492.00;0.00;0.52
497;0;2316.00;11.10;1296.00;0.00;0.28
498;0;2411.00;10.30;1023.00;0.00;0.60
499;0;2030.00;10.05;1423.00;0.00;0.52
500;0;2119.00;12.65;1114.00;0.00;0.72
501;0;2658.00;11.50;1763.00;0.00;0.24
502;0;2354.00;10.00;1658.00;0.00;0.56
503;0;2786.00;11.02;1606.00;0.00;0.56
504;0;2724.00;10.20;1941.00;0.00;0.48
505;0;2881.00;10.10;1336.00;0.00;0.36
506;0;2495.00;15.17;1579.00;0.00;0.72
507;0;1970.00;10.90;1463.00;0.00;0.56
508;0;2161.00;10.30;1459.00;0.00;0.36
509;0;2785.00;10.10;1427.00;0.00;0.44
510;0;2211.00;10.00;824.00;0.00;0.60
511;0;2791.00;10.20;1538.00;0.00;0.60
512;0;2622.00;13.42;1431.00;0.00;0.72
513;0;2608.00;10.25;1290.00;0.00;0.32
514;0;2216.00;14.72;1339.00;0.00;0.76
515;0;2806.00;11.07;1332.00;0.00;0.56
516;0;2669.00;12.57;1472.00;0.00;0.44
517;0;2544.00;10.00;1882.00;0.00;0.56
518;0;2802.00;9.90;1381.00;0.00;0.48
519;0;2214.00;11.22;1092.00;0.00;0.68
520;0;2581.00;11.00;1166.00;0.00;0.40
521;0;2268.00;11.45;1280.00;0.00;0.32
522;0;2279.00;10.72;1529.00;0.00;0.56
523;0;2103.00;10.40;1083.00;0.00;0.60
524;0;1906.00;11.25;1387.00;0.00;0.80
525;0;2674.00;10.00;1597.00;0.00;0.56
526;0;2286.00;10.05;1423.00;0.00;0.36
527;0;2725.00;10.05;1018.00;0.00;0.80
528;0;2681.00;11.40;1511.00;0.00;0.48
529;0;2527.00;11.60;1153.00;0.00;0.40
530;0;2616.00;9.90;1080.00;0.00;0.32
531;0;2276.00;10.15;776.00;0.00;0.64
532;0;2278.00;10.80;1269.00;0.00;0.24
533;0;2700.00;10.92;1517.00;0.00;0.48
534;0;2163.00;10.85;1034.00;0.00;0.64
535;0;2710.00;10.10;1494.00;0.00;0.48
536;0;2357.00;10.90;1332.00;0.00;0.28
537;0;2638.00;10.10;1028.00;0.00;0.76
538;0;2992.00;10.05;1443.00;0.00;0.64
539;0;2781.00;10.20;1577.00;0.00;0.52
540;0;2751.00;11.40;1593.00;0.00;0.44
